"project","benchmarkName","numberOfChanges"
"marsorp/blog","com.facebook.presto.orc.stream.BenchmarkLongBitPacker.optimizedLength7","0"
"marsorp/blog","com.facebook.presto.orc.stream.BenchmarkLongBitPacker.optimizedLength256","0"
"Mart-Bogdan/vertx-hello","com.innahema.hellos.vertxhello.benchmark.Jade.simple_template","0"
"Mart-Bogdan/vertx-hello","com.innahema.hellos.vertxhello.benchmark.Jade.with_layout","0"
"Mart-Bogdan/vertx-hello","com.innahema.hellos.vertxhello.benchmark.Thymeleaf.simple_template","0"
"Mart-Bogdan/vertx-hello","com.innahema.hellos.vertxhello.benchmark.Thymeleaf.with_layout","0"
"Mart-Bogdan/vertx-hello","com.innahema.hellos.vertxhello.benchmark.hellotest.impl.Jade.simple_template","0"
"Mart-Bogdan/vertx-hello","com.innahema.hellos.vertxhello.benchmark.hellotest.impl.Jade.with_layout","0"
"Mart-Bogdan/vertx-hello","com.innahema.hellos.vertxhello.benchmark.hellotest.impl.Handlebars.simple_template","0"
"Mart-Bogdan/vertx-hello","com.innahema.hellos.vertxhello.benchmark.hellotest.impl.Handlebars.with_layout","0"
"Mart-Bogdan/vertx-hello","com.innahema.hellos.vertxhello.benchmark.hellotest.impl.Mvel.simple_template","0"
"Mart-Bogdan/vertx-hello","com.innahema.hellos.vertxhello.benchmark.hellotest.impl.Mvel.with_layout","0"
"Mart-Bogdan/vertx-hello","com.innahema.hellos.vertxhello.benchmark.hellotest.impl.Thymeleaf.simple_template","0"
"Mart-Bogdan/vertx-hello","com.innahema.hellos.vertxhello.benchmark.hellotest.impl.Thymeleaf.with_layout","0"
"MartinanderssonDotcom/money-profiling","com.martinandersson.money.benchmark.ConstructFastMoneyBenchmark.baseline","0"
"MartinanderssonDotcom/money-profiling","com.martinandersson.money.benchmark.ConstructFastMoneyBenchmark.api","0"
"MartinanderssonDotcom/money-profiling","com.martinandersson.money.benchmark.ConstructFastMoneyBenchmark.reflection","0"
"MartinanderssonDotcom/money-profiling","com.martinandersson.money.benchmark.ReadJsonNumberBenchmark.baseline","0"
"MartinanderssonDotcom/money-profiling","com.martinandersson.money.benchmark.ReadJsonNumberBenchmark.api_trycatch","0"
"MartinanderssonDotcom/money-profiling","com.martinandersson.money.benchmark.ReadJsonNumberBenchmark.api_bigdecimal","0"
"MartinanderssonDotcom/money-profiling","com.martinandersson.money.benchmark.ReadJsonNumberBenchmark.impl_refcheck","0"
"MartinanderssonDotcom/money-profiling","com.martinandersson.money.benchmark.ReadJsonNumberBenchmark.impl_charcheck_switch","0"
"MartinanderssonDotcom/money-profiling","com.martinandersson.money.benchmark.ReadJsonNumberBenchmark.impl_charcheck_ifelse","0"
"MartinanderssonDotcom/money-profiling","com.martinandersson.money.benchmark.ChronicleMapBaselineBenchmark.createPrice","0"
"MartinanderssonDotcom/money-profiling","com.martinandersson.money.benchmark.ChronicleMapBaselineBenchmark.hashMap","0"
"MartinanderssonDotcom/money-profiling","com.martinandersson.money.benchmark.ChronicleMapBaselineBenchmark.concurrentHashMap","0"
"MartinanderssonDotcom/money-profiling","com.martinandersson.money.benchmark.ChronicleMapBaselineBenchmark.chronicleMap","0"
"MartinanderssonDotcom/money-profiling","com.martinandersson.money.benchmark.ConstructMoneyBenchmark.baseline","0"
"MartinanderssonDotcom/money-profiling","com.martinandersson.money.benchmark.ConstructMoneyBenchmark.api","0"
"MartinanderssonDotcom/money-profiling","com.martinandersson.money.benchmark.ConstructMoneyBenchmark.reflection","0"
"MartinanderssonDotcom/money-profiling","com.martinandersson.money.benchmark.ReadFastMoneyNumberBenchmark.baseline","0"
"MartinanderssonDotcom/money-profiling","com.martinandersson.money.benchmark.ReadFastMoneyNumberBenchmark.api","0"
"MartinanderssonDotcom/money-profiling","com.martinandersson.money.benchmark.ReadFastMoneyNumberBenchmark.reflection","0"
"MartinanderssonDotcom/money-profiling","com.martinandersson.money.benchmark.ChronicleMapRealBenchmark.benchmark","0"
"MartinanderssonDotcom/money-profiling","com.martinandersson.money.benchmark.ReadMoneyNumberBenchmark.baseline","0"
"MartinanderssonDotcom/money-profiling","com.martinandersson.money.benchmark.ReadMoneyNumberBenchmark.api","0"
"MartinanderssonDotcom/money-profiling","com.martinandersson.money.benchmark.ReadMoneyNumberBenchmark.reflection","0"
"matthew-dailey/java-playaround","matt.benchmarks.BranchingBenchmark.benchmarkConstructingSwitch","0"
"matthew-dailey/java-playaround","matt.benchmarks.BranchingBenchmark.benchmarkPreConstructedSwitch","0"
"matthew-dailey/java-playaround","matt.benchmarks.BranchingBenchmark.benchmarkConstructingIfElse","0"
"matthew-dailey/java-playaround","matt.benchmarks.BranchingBenchmark.benchmarkPreConstructedIfElse","0"
"matthew-dailey/java-playaround","matt.benchmarks.BranchingBenchmark.benchmarkConstructingSupplier","0"
"matthew-dailey/java-playaround","matt.benchmarks.BranchingBenchmark.benchmarkPreConstructedSupplier","0"
"matthew-dailey/java-playaround","matt.benchmarks.NoOpBenchmark.noop","0"
"matthew-dailey/java-playaround","matt.benchmarks.BranchingBenchmark.benchmarkConstructingSwitchFewOptions","0"
"matthew-dailey/java-playaround","matt.benchmarks.BranchingBenchmark.benchmarkPreConstructedSwitchFewOptions","0"
"matthew-dailey/java-playaround","matt.benchmarks.BranchingBenchmark.benchmarkConstructingIfElseFewOptions","0"
"matthew-dailey/java-playaround","matt.benchmarks.BranchingBenchmark.benchmarkPreConstructedIfElseFewOptions","0"
"maxdemarzi/ChronicleGraph","com.maxdemarzi.ChronicleGraphBenchmark.measureCreateEmptyNodes","0"
"maxdemarzi/ChronicleGraph","com.maxdemarzi.ChronicleGraphBenchmark.measureCreateNodesWithProperties","0"
"maxdemarzi/ChronicleGraph","com.maxdemarzi.ChronicleGraphBenchmark.measureCreateEmptyNodesAndRelationships","0"
"maxdemarzi/ChronicleGraph","com.maxdemarzi.ChronicleGraphBenchmark.measureTraverse","0"
"maxdemarzi/ChronicleGraph","com.maxdemarzi.ChronicleGraphBenchmark.measureTraverseAndGetNodes","0"
"maxdemarzi/ChronicleGraph","com.maxdemarzi.ChronicleGraphBenchmark.measureSingleTraversal","0"
"maxdemarzi/ChronicleGraph","com.maxdemarzi.ChronicleGraphBenchmark.measureSingleTraversalAndGetNodes","0"
"maxdemarzi/ChronicleGraph","com.maxdemarzi.ChronicleGraphRecommendationBenchmark.measureRecommendationTraversal","0"
"maxdemarzi/graph_processing","com.maxdemarzi.processing.performance.PageRankPerformance.measurePageRank","0"
"maxdemarzi/graph_processing","com.maxdemarzi.processing.performance.PageRankPerformance.measurePageRank2","0"
"maxdemarzi/graph_processing","com.maxdemarzi.processing.performance.PageRankPerformance.measurePageRank3","0"
"maxdemarzi/graph_processing","com.maxdemarzi.processing.performance.UnionFindPerformance.measurePageRank","0"
"maxdemarzi/graph_processing","com.maxdemarzi.processing.performance.LabelPropagationPerformance.measurePageRank","0"
"maxdemarzi/graph_processing","com.maxdemarzi.processing.performance.DegreeCentralityPerformance.measureInDegreeCentrality","0"
"maxdemarzi/graph_processing","com.maxdemarzi.processing.performance.DegreeCentralityPerformance.measureOutDegreeCentrality","0"
"maxdemarzi/graph_processing","com.maxdemarzi.processing.performance.DegreeCentralityPerformance.measureDegreeCentrality","0"
"maxdemarzi/graph_processing","com.maxdemarzi.processing.performance.LabelPropagationPerformance.measureLabelPropagation","0"
"maxdemarzi/graph_processing","com.maxdemarzi.processing.performance.LabelPropagationPerformance.measureLabelPropagation2","0"
"maxdemarzi/GuancialeDB","com.maxdemarzi.GuancialeDBRecommendationBenchmark.measureRecommendationTraversal","0"
"maxdemarzi/GuancialeDB","com.maxdemarzi.GuancialeDBBenchmark.measureCreateEmptyNodes","0"
"maxdemarzi/GuancialeDB","com.maxdemarzi.GuancialeDBBenchmark.measureCreateNodesWithProperties","0"
"maxdemarzi/GuancialeDB","com.maxdemarzi.GuancialeDBBenchmark.measureCreateEmptyNodesAndRelationships","0"
"maxdemarzi/GuancialeDB","com.maxdemarzi.GuancialeDBBenchmark.measureTraverse","0"
"maxdemarzi/GuancialeDB","com.maxdemarzi.GuancialeDBBenchmark.measureTraverseAndGetNodes","0"
"maxdemarzi/GuancialeDB","com.maxdemarzi.GuancialeDBBenchmark.measureSingleTraversal","0"
"maxdemarzi/GuancialeDB","com.maxdemarzi.GuancialeDBBenchmark.measureSingleTraversalAndGetNodes","0"
"maxdemarzi/GuancialeDB","com.maxdemarzi.GuancialeDBBenchmark.measureCreateEmptyNode","0"
"maxdemarzi/GuancialeDB","com.maxdemarzi.GuancialeDBBenchmark.measureCreateNodeWithProperties","0"
"maxdemarzi/neo_dislikes","com.maxdemarzi.ServiceBenchmark.measureRecommend","0"
"maxdemarzi/neo_dislikes","com.maxdemarzi.ServiceBenchmark.measureRecommend2","0"
"maxifier/mxcache","com.maxifier.mxcache.benchmark.MxCacheBenchmark.manualCache","0"
"maxifier/mxcache","com.maxifier.mxcache.benchmark.MxCacheBenchmark.staticManualCache","0"
"maxifier/mxcache","com.maxifier.mxcache.benchmark.MxCacheBenchmark.mxCache","0"
"maxifier/mxcache","com.maxifier.mxcache.benchmark.MxCacheBenchmark.mxCacheGuava","0"
"maxifier/mxcache","com.maxifier.mxcache.benchmark.MxCacheBenchmark.manualGuava","0"
"maxifier/mxcache","com.maxifier.mxcache.benchmark.MxCacheBenchmark.staticMxCache","0"
"maxifier/mxcache","com.maxifier.mxcache.benchmark.MxCacheBenchmark.cleanManualCache","0"
"maxifier/mxcache","com.maxifier.mxcache.benchmark.MxCacheBenchmark.cleanMxCache","0"
"maximenajim/nashorn-react-jmh-microbenchmark","com.github.maximenajim.ReactMicroBenchmark.microbenchmark","0"
"mbosecke/pebble-benchmark","com.mitchellbosecke.pebble.benchmark.ConcurrentEvaluationsBenchmark.concurrentEvaluationsBenchmark","0"
"mbosecke/pebble-benchmark","com.mitchellbosecke.pebble.benchmark.EvaluationBenchmark.evaluationsBenchmark","0"
"mbosecke/pebble-benchmark","com.mitchellbosecke.pebble.benchmark.CompilationBenchmark.compilationsBenchmark","0"
"mbosecke/template-benchmark","com.mitchellbosecke.benchmark.FreemarkerBenchmark.benchmark","0"
"mbosecke/template-benchmark","com.mitchellbosecke.benchmark.ThymeleafBenchmark.benchmark","0"
"mbosecke/template-benchmark","com.mitchellbosecke.benchmark.PebbleBenchmark.benchmark","0"
"mbosecke/template-benchmark","com.mitchellbosecke.benchmark.MoustacheBenchmark.benchmark","0"
"mbosecke/template-benchmark","com.mitchellbosecke.benchmark.VelocityBenchmark.benchmark","0"
"mbosecke/template-benchmark","com.mitchellbosecke.benchmark.Freemarker.benchmark","0"
"mbosecke/template-benchmark","com.mitchellbosecke.benchmark.Trimou.benchmark","0"
"mbosecke/template-benchmark","com.mitchellbosecke.benchmark.Velocity.benchmark","0"
"mbosecke/template-benchmark","com.mitchellbosecke.benchmark.Thymeleaf.benchmark","0"
"mbosecke/template-benchmark","com.mitchellbosecke.benchmark.Pebble.benchmark","0"
"mbosecke/template-benchmark","com.mitchellbosecke.benchmark.Mustache.benchmark","0"
"mbosecke/template-benchmark","com.mitchellbosecke.benchmark.Rocker.benchmark","0"
"mbosecke/template-benchmark","com.mitchellbosecke.benchmark.Handlebars.benchmark","0"
"mdhorton/experiments","net.nostromo.experiments.system.SyscallPerf.syscall","0"
"mdhorton/experiments","net.nostromo.experiments.system.SystemTimePerf.nanoTime","0"
"mdhorton/experiments","net.nostromo.experiments.system.SystemTimePerf.currentTimeMillis","0"
"mdhorton/experiments","net.nostromo.experiments.system.SystemTimePerf.tsc","0"
"mdhorton/experiments","net.nostromo.experiments.system.SystemTimePerf.monotonic","0"
"mdhorton/experiments","net.nostromo.experiments.system.SystemTimePerf.monotonicCoarse","0"
"mdhorton/experiments","net.nostromo.experiments.system.SystemTimePerf.monotonicRaw","0"
"mdhorton/experiments","net.nostromo.experiments.system.SystemTimePerf.realtime","0"
"mdhorton/experiments","net.nostromo.experiments.system.SystemTimePerf.realtimeCoarse","0"
"mdhorton/experiments","net.nostromo.experiments.system.JniPerf.noop","0"
"mdhorton/experiments","net.nostromo.experiments.system.SleepPerf.parkNanos","0"
"mdhorton/experiments","net.nostromo.experiments.system.SleepPerf.nanoSleep","0"
"mdhorton/experiments","net.nostromo.experiments.system.SleepPerf.clockNanoSleep","0"
"mdhorton/experiments","net.nostromo.experiments.misc.VolatilePerf.write","0"
"mdhorton/experiments","net.nostromo.experiments.misc.VolatilePerf.read","0"
"mdhorton/experiments","net.nostromo.experiments.network.local_throughput.BaseLocalThroughputPerf.benchmark","0"
"mdhorton/experiments","net.nostromo.experiments.lock.CasLockPerf.cas","0"
"mdhorton/experiments","net.nostromo.experiments.lock.CasLockPerf.tcas","0"
"mdhorton/experiments","net.nostromo.experiments.lock.ParkPerf.park","0"
"mdhorton/experiments","net.nostromo.experiments.lock.LockPerf.lock","0"
"mdhorton/experiments","net.nostromo.experiments.collections.MapPerf.fastutilLongGet","0"
"mdhorton/experiments","net.nostromo.experiments.collections.MapPerf.fastutilIntGet","0"
"mdhorton/experiments","net.nostromo.experiments.collections.MapPerf.troveLongGet","0"
"mdhorton/experiments","net.nostromo.experiments.collections.MapPerf.troveIntGet","0"
"mdhorton/experiments","net.nostromo.experiments.collections.MapPerf.kolobokeIntGet","0"
"mdhorton/experiments","net.nostromo.experiments.collections.QueueBlockedPerf.arrayBlockingQueuePut","0"
"mdhorton/experiments","net.nostromo.experiments.collections.QueueBlockedPerf.arrayBlockingQueueTake","0"
"mdhorton/experiments","net.nostromo.experiments.collections.QueueBlockedPerf.linkedBlockingQueuePut","0"
"mdhorton/experiments","net.nostromo.experiments.collections.QueueBlockedPerf.linkedBlockingQueueTake","0"
"mdhorton/experiments","net.nostromo.experiments.collections.QueuePerf.arrayBlockingQueuePut","0"
"mdhorton/experiments","net.nostromo.experiments.collections.QueuePerf.arrayBlockingQueuePoll","0"
"mdhorton/experiments","net.nostromo.experiments.collections.QueuePerf.linkedBlockingQueueOffer","0"
"mdhorton/experiments","net.nostromo.experiments.collections.QueuePerf.linkedBlockingQueuePoll","0"
"mdhorton/experiments","net.nostromo.experiments.collections.QueuePerf.concurrentLinkedQueueOffer","0"
"mdhorton/experiments","net.nostromo.experiments.collections.QueuePerf.concurrentLinkedQueuePoll","0"
"mdhorton/experiments","net.nostromo.experiments.memory.BytesPerf.readPointer","0"
"mdhorton/experiments","net.nostromo.experiments.memory.BytesPerf.readByteArray","0"
"mdhorton/experiments","net.nostromo.experiments.memory.BytesPerf.readLongBuffer","0"
"mdhorton/experiments","net.nostromo.experiments.memory.BytesPerf.readLongBufferDirect","0"
"mdhorton/experiments","net.nostromo.experiments.memory.BytesPerf.readByteBuffer","0"
"mdhorton/experiments","net.nostromo.experiments.memory.BytesPerf.readByteBufferDirect","0"
"mdhorton/experiments","net.nostromo.experiments.memory.BytesPerf.writePointer","0"
"mdhorton/experiments","net.nostromo.experiments.memory.BytesPerf.writeByteArray","0"
"mdhorton/experiments","net.nostromo.experiments.memory.BytesPerf.writeLongBuffer","0"
"mdhorton/experiments","net.nostromo.experiments.memory.BytesPerf.writeLongBufferDirect","0"
"mdhorton/experiments","net.nostromo.experiments.memory.BytesPerf.writeByteBuffer","0"
"mdhorton/experiments","net.nostromo.experiments.memory.BytesPerf.writeByteBufferDirect","0"
"mdhorton/experiments","net.nostromo.experiments.memory.CopyMemoryPerf.write","0"
"mdhorton/experiments","net.nostromo.experiments.memory.CopyMemoryPerf.read","0"
"mdhorton/experiments","net.nostromo.experiments.memory.BytesObjectPerf.readByteArray","0"
"mdhorton/experiments","net.nostromo.experiments.memory.BytesObjectPerf.writeByteArray","0"
"mdhorton/experiments","net.nostromo.experiments.memory.BytesObjectPerf.readPointer","0"
"mdhorton/experiments","net.nostromo.experiments.memory.BytesObjectPerf.writePointer","0"
"mdhorton/experiments","net.nostromo.experiments.network.node_latency.LatencyPerf.nioLatency","0"
"meghana0507/grpc-java-poll","io.netty.microbench.buffer.ByteBufAllocatorBenchmark.unpooledHeapAllocAndFree","0"
"meghana0507/grpc-java-poll","io.netty.microbench.buffer.ByteBufAllocatorBenchmark.unpooledDirectAllocAndFree","0"
"meghana0507/grpc-java-poll","io.netty.microbench.buffer.ByteBufAllocatorBenchmark.pooledHeapAllocAndFree","0"
"meghana0507/grpc-java-poll","io.netty.microbench.buffer.ByteBufAllocatorBenchmark.pooledDirectAllocAndFree","0"
"meghana0507/grpc-java-poll","io.netty.microbench.buffer.ByteBufAllocatorBenchmark.defaultPooledHeapAllocAndFree","0"
"meghana0507/grpc-java-poll","io.netty.microbench.buffer.ByteBufAllocatorBenchmark.defaultPooledDirectAllocAndFree","0"
"meghana0507/grpc-java-poll","io.netty.microbench.buffer.SwappedByteBufBenchmark.swappedByteBufSetInt","0"
"meghana0507/grpc-java-poll","io.netty.microbench.buffer.SwappedByteBufBenchmark.swappedByteBufSetShort","0"
"meghana0507/grpc-java-poll","io.netty.microbench.buffer.SwappedByteBufBenchmark.swappedByteBufSetLong","0"
"meghana0507/grpc-java-poll","io.netty.microbench.buffer.SwappedByteBufBenchmark.unsafeSwappedByteBufSetInt","0"
"meghana0507/grpc-java-poll","io.netty.microbench.buffer.SwappedByteBufBenchmark.unsafeSwappedByteBufSetShort","0"
"meghana0507/grpc-java-poll","io.netty.microbench.buffer.SwappedByteBufBenchmark.unsafeSwappedByteBufSetLong","0"
"meghana0507/grpc-java-poll","io.netty.microbench.buffer.ByteBufUtilBenchmark.writeAsciiStringViaArray","0"
"meghana0507/grpc-java-poll","io.netty.microbench.buffer.ByteBufUtilBenchmark.writeAsciiStringViaArrayWrapped","0"
"meghana0507/grpc-java-poll","io.netty.microbench.buffer.ByteBufUtilBenchmark.writeAsciiString","0"
"meghana0507/grpc-java-poll","io.netty.microbench.buffer.ByteBufUtilBenchmark.writeAsciiStringWrapped","0"
"meghana0507/grpc-java-poll","io.netty.microbench.buffer.ByteBufUtilBenchmark.writeAsciiViaArray","0"
"meghana0507/grpc-java-poll","io.netty.microbench.buffer.ByteBufUtilBenchmark.writeAsciiViaArrayWrapped","0"
"meghana0507/grpc-java-poll","io.netty.microbench.buffer.ByteBufUtilBenchmark.writeAscii","0"
"meghana0507/grpc-java-poll","io.netty.microbench.buffer.ByteBufUtilBenchmark.writeAsciiWrapped","0"
"meghana0507/grpc-java-poll","io.netty.microbench.buffer.ByteBufUtilBenchmark.writeUtf8StringViaArray","0"
"meghana0507/grpc-java-poll","io.netty.microbench.buffer.ByteBufUtilBenchmark.writeUtf8StringViaArrayWrapped","0"
"meghana0507/grpc-java-poll","io.netty.microbench.buffer.ByteBufUtilBenchmark.writeUtf8String","0"
"meghana0507/grpc-java-poll","io.netty.microbench.buffer.ByteBufUtilBenchmark.writeUtf8StringWrapped","0"
"meghana0507/grpc-java-poll","io.netty.microbench.buffer.ByteBufUtilBenchmark.writeUtf8ViaArray","0"
"meghana0507/grpc-java-poll","io.netty.microbench.buffer.ByteBufUtilBenchmark.writeUtf8ViaArrayWrapped","0"
"meghana0507/grpc-java-poll","io.netty.microbench.buffer.ByteBufUtilBenchmark.writeUtf8","0"
"meghana0507/grpc-java-poll","io.netty.microbench.buffer.ByteBufUtilBenchmark.writeUtf8Wrapped","0"
"meghana0507/grpc-java-poll","io.netty.microbench.http.HttpRequestDecoderBenchmark.testDecodeWholeRequestInMultipleStepsMixedDelimiters","0"
"meghana0507/grpc-java-poll","io.netty.microbench.concurrent.FastThreadLocalBenchmark.jdkThreadLocalGet","0"
"meghana0507/grpc-java-poll","io.netty.microbench.concurrent.FastThreadLocalBenchmark.fastThreadLocal","0"
